,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration
50,MSFT241025C00467500,2024-10-14 19:48:49+00:00,467.5,0.04,0.01,0.05,0.0,0.0,2.0,62,0.273444765625,False,REGULAR,USD,2024-10-25
51,MSFT241025C00470000,2024-10-15 19:45:03+00:00,470.0,0.02,0.02,0.03,-0.01,-33.333336,14.0,1563,0.2695385546875,False,REGULAR,USD,2024-10-25
52,MSFT241025C00475000,2024-10-15 19:53:11+00:00,475.0,0.02,0.01,0.23,0.0,0.0,120.0,273,0.37842418457031246,False,REGULAR,USD,2024-10-25
53,MSFT241025C00480000,2024-10-15 19:11:32+00:00,480.0,0.01,0.0,0.1,-0.01,-50.0,1.0,195,0.35986968261718744,False,REGULAR,USD,2024-10-25
54,MSFT241025C00485000,2024-10-14 18:56:31+00:00,485.0,0.02,0.0,0.02,0.0,0.0,177.0,381,0.32031929687499994,False,REGULAR,USD,2024-10-25
55,MSFT241025C00490000,2024-10-14 16:30:03+00:00,490.0,0.01,0.0,0.02,-0.01,-50.0,1.0,260,0.3398503515625,False,REGULAR,USD,2024-10-25
56,MSFT241025C00495000,2024-10-14 17:36:18+00:00,495.0,0.02,0.0,0.02,0.0,0.0,2.0,25,0.35938140625,False,REGULAR,USD,2024-10-25
57,MSFT241025C00500000,2024-10-15 13:30:00+00:00,500.0,0.01,0.0,0.01,0.0,0.0,10.0,112,0.35547519531249994,False,REGULAR,USD,2024-10-25
58,MSFT241025C00505000,2024-10-11 16:35:36+00:00,505.0,0.02,0.0,0.22,0.0,0.0,26.0,33,0.524418818359375,False,REGULAR,USD,2024-10-25
59,MSFT241025C00510000,2024-10-04 14:49:41+00:00,510.0,0.04,0.0,0.22,0.0,0.0,25.0,55,0.500005,False,REGULAR,USD,2024-10-25
60,MSFT241025C00515000,2024-10-08 16:16:29+00:00,515.0,0.03,0.0,0.22,0.0,0.0,3.0,8,0.5214891601562499,False,REGULAR,USD,2024-10-25
61,MSFT241025C00530000,2024-09-25 15:58:59+00:00,530.0,0.01,0.0,0.22,0.0,0.0,,1,0.5839885351562499,False,REGULAR,USD,2024-10-25
62,MSFT241025C00540000,2024-10-15 18:21:54+00:00,540.0,0.01,0.0,0.22,-0.03,-75.0,4.0,92,0.62305064453125,False,REGULAR,USD,2024-10-25
63,MSFT241025C00560000,2024-09-19 18:44:43+00:00,560.0,0.17,0.0,0.02,0.0,0.0,1.0,2,0.5546919531250001,False,REGULAR,USD,2024-10-25
0,MSFT241101C00230000,2024-10-07 16:10:04+00:00,230.0,185.2,187.4,190.0,0.0,0.0,2.0,3,1.5024438940429685,True,REGULAR,USD,2024-11-01
1,MSFT241101C00250000,2024-10-15 19:07:43+00:00,250.0,167.3,169.05,171.3,-2.699997,-1.5882335,5.0,10,1.349368487548828,True,REGULAR,USD,2024-11-01
2,MSFT241101C00260000,2024-10-11 17:19:02+00:00,260.0,155.06,159.05,161.1,0.0,0.0,1.0,11,1.2436561254882812,True,REGULAR,USD,2024-11-01
3,MSFT241101C00270000,2024-10-15 13:30:01+00:00,270.0,152.94,149.1,150.8,11.26001,7.9474945,1.0,1,1.137455484619141,True,REGULAR,USD,2024-11-01
4,MSFT241101C00280000,2024-10-07 16:10:01+00:00,280.0,135.5,139.15,141.4,0.0,0.0,3.0,13,1.1054732226562503,True,REGULAR,USD,2024-11-01
5,MSFT241101C00300000,2024-10-09 18:23:33+00:00,300.0,118.34,119.2,120.95,0.0,0.0,3.0,10,0.9182137084960937,True,REGULAR,USD,2024-11-01
6,MSFT241101C00310000,2024-10-02 16:58:12+00:00,310.0,109.15,109.25,109.95,0.0,0.0,13.0,26,0.7744163183593751,True,REGULAR,USD,2024-11-01
7,MSFT241101C00320000,2024-10-03 17:26:14+00:00,320.0,97.7,99.25,100.05,0.0,0.0,,1,0.7121610815429689,True,REGULAR,USD,2024-11-01
8,MSFT241101C00325000,2024-09-18 19:34:04+00:00,325.0,111.0,94.3,95.05,0.0,0.0,,1,0.6811555322265627,True,REGULAR,USD,2024-11-01
9,MSFT241101C00330000,2024-09-26 15:01:24+00:00,330.0,102.1,89.35,90.1,0.0,0.0,,3,0.6535679174804689,True,REGULAR,USD,2024-11-01
10,MSFT241101C00345000,2024-09-27 14:51:55+00:00,345.0,88.08,74.5,76.7,0.0,0.0,30.0,30,0.6356237609863282,True,REGULAR,USD,2024-11-01
11,MSFT241101C00355000,2024-10-09 15:06:08+00:00,355.0,66.0,64.65,66.95,0.0,0.0,6.0,7,0.5765423205566407,True,REGULAR,USD,2024-11-01
12,MSFT241101C00360000,2024-10-11 13:30:15+00:00,360.0,58.6,59.75,61.55,0.0,0.0,,3,0.5285691674804689,True,REGULAR,USD,2024-11-01
13,MSFT241101C00365000,2024-10-14 14:21:07+00:00,365.0,59.27,54.95,56.7,0.0,0.0,20.0,22,0.5034229345703125,True,REGULAR,USD,2024-11-01
14,MSFT241101C00370000,2024-10-15 14:36:56+00:00,370.0,48.46,50.15,51.9,-3.630001,-6.9687104,1.0,8,0.5278367529296876,True,REGULAR,USD,2024-11-01
15,MSFT241101C00375000,2024-10-15 16:34:30+00:00,375.0,44.59,45.65,46.3,-5.0600014,-10.191341,3.0,7,0.4556939196777344,True,REGULAR,USD,2024-11-01
16,MSFT241101C00380000,2024-10-15 15:46:51+00:00,380.0,39.1,41.0,41.55,-3.6900024,-8.623516,2.0,32,0.4293880303955079,True,REGULAR,USD,2024-11-01
17,MSFT241101C00385000,2024-10-14 16:33:54+00:00,385.0,38.29,36.55,37.85,0.0,0.0,1.0,13,0.44739322143554683,True,REGULAR,USD,2024-11-01
18,MSFT241101C00390000,2024-10-15 15:52:15+00:00,390.0,30.34,32.15,32.8,-3.459999,-10.236684,16.0,165,0.40161731201171874,True,REGULAR,USD,2024-11-01
19,MSFT241101C00395000,2024-10-14 16:33:54+00:00,395.0,29.63,28.0,28.65,0.0,0.0,5.0,80,0.38873902282714845,True,REGULAR,USD,2024-11-01
20,MSFT241101C00400000,2024-10-15 19:00:51+00:00,400.0,23.8,24.05,25.3,-1.3000011,-5.1792874,166.0,217,0.3967345483398438,True,REGULAR,USD,2024-11-01
21,MSFT241101C00405000,2024-10-15 14:32:20+00:00,405.0,20.25,20.35,21.7,-1.3999996,-6.4665112,13.0,164,0.38788453918457033,True,REGULAR,USD,2024-11-01
22,MSFT241101C00410000,2024-10-15 19:41:45+00:00,410.0,16.95,17.0,18.1,-1.5999985,-8.625329,212.0,768,0.37219866088867193,True,REGULAR,USD,2024-11-01
23,MSFT241101C00415000,2024-10-15 19:52:59+00:00,415.0,13.8,14.0,14.5,-0.8499994,-5.802044,97.0,990,0.3494938098144531,True,REGULAR,USD,2024-11-01
24,MSFT241101C00420000,2024-10-15 19:59:55+00:00,420.0,11.5,10.5,11.75,-0.6499996,-5.349791,1133.0,1065,0.34265794067382804,False,REGULAR,USD,2024-11-01
25,MSFT241101C00425000,2024-10-15 19:32:32+00:00,425.0,9.1,8.25,9.35,-0.43999958,-4.612155,906.0,1766,0.33667655517578127,False,REGULAR,USD,2024-11-01
26,MSFT241101C00430000,2024-10-15 19:53:48+00:00,430.0,7.1,6.65,7.3,-0.30999994,-4.183535,287.0,837,0.3314275842285156,False,REGULAR,USD,2024-11-01
27,MSFT241101C00435000,2024-10-15 19:57:38+00:00,435.0,5.31,4.7,5.6,-1.0,-15.84786,354.0,965,0.327155166015625,False,REGULAR,USD,2024-11-01
28,MSFT241101C00440000,2024-10-15 19:59:58+00:00,440.0,4.1,3.25,4.2,-0.34000015,-7.657661,356.0,1791,0.32300481689453114,False,REGULAR,USD,2024-11-01
29,MSFT241101C00445000,2024-10-15 19:59:51+00:00,445.0,3.03,3.0,3.15,-0.18000007,-5.607479,362.0,665,0.3219672296142577,False,REGULAR,USD,2024-11-01
30,MSFT241101C00450000,2024-10-15 19:53:30+00:00,450.0,2.12,1.78,2.45,-0.27000022,-11.29708,646.0,1518,0.3267889587402344,False,REGULAR,USD,2024-11-01
31,MSFT241101C00455000,2024-10-15 19:42:35+00:00,455.0,1.48,1.33,1.84,-0.41999996,-22.10526,138.0,718,0.3284979260253906,False,REGULAR,USD,2024-11-01
32,MSFT241101C00460000,2024-10-15 19:21:46+00:00,460.0,1.03,1.12,1.21,-0.34000003,-24.81752,264.0,682,0.31995308959960933,False,REGULAR,USD,2024-11-01
33,MSFT241101C00465000,2024-10-15 19:26:49+00:00,465.0,0.78,0.79,1.06,-0.22000003,-22.000004,719.0,654,0.335944140625,False,REGULAR,USD,2024-11-01
34,MSFT241101C00470000,2024-10-15 19:11:52+00:00,470.0,0.55,0.56,0.63,-0.19999999,-26.666664,96.0,568,0.3232489550781249,False,REGULAR,USD,2024-11-01
35,MSFT241101C00475000,2024-10-15 18:02:24+00:00,475.0,0.42,0.39,0.47,-0.07000002,-14.285719,36.0,398,0.3276434423828125,False,REGULAR,USD,2024-11-01
36,MSFT241101C00480000,2024-10-15 19:42:52+00:00,480.0,0.3,0.28,0.35,-0.089999974,-23.076916,24.0,245,0.3320379296875,False,REGULAR,USD,2024-11-01
37,MSFT241101C00485000,2024-10-15 19:57:31+00:00,485.0,0.22,0.2,0.26,-0.060000002,-21.428572,23.0,105,0.3364324169921875,False,REGULAR,USD,2024-11-01
38,MSFT241101C00490000,2024-10-15 16:16:58+00:00,490.0,0.15,0.14,0.2,-0.03999999,-21.052628,7.0,125,0.34229173339843744,False,REGULAR,USD,2024-11-01
39,MSFT241101C00495000,2024-10-15 14:33:59+00:00,495.0,0.1,0.1,0.15,-0.029999994,-23.076918,3.0,114,0.34668622070312494,False,REGULAR,USD,2024-11-01
40,MSFT241101C00500000,2024-10-15 19:21:17+00:00,500.0,0.09,0.07,0.13,-0.029999994,-24.999994,2.0,183,0.35742830078125,False,REGULAR,USD,2024-11-01
41,MSFT241101C00505000,2024-10-10 13:56:38+00:00,505.0,0.09,0.04,0.1,0.0,0.0,1.0,16,0.362311064453125,False,REGULAR,USD,2024-11-01
42,MSFT241101C00510000,2024-10-15 17:15:03+00:00,510.0,0.04,0.03,0.08,-0.030000001,-42.857143,50.0,44,0.36914693359375,False,REGULAR,USD,2024-11-01
43,MSFT241101C00515000,2024-10-15 18:21:54+00:00,515.0,0.05,0.02,0.07,0.0,0.0,4.0,41,0.3789124609375,False,REGULAR,USD,2024-11-01
44,MSFT241101C00520000,2024-10-11 14:24:30+00:00,520.0,0.03,0.0,0.06,0.0,0.0,10.0,53,0.38867798828125,False,REGULAR,USD,2024-11-01
45,MSFT241101C00525000,2024-10-14 14:29:43+00:00,525.0,0.07,0.0,0.05,0.0,0.0,1.0,32,0.39551385742187506,False,REGULAR,USD,2024-11-01
46,MSFT241101C00530000,2024-10-11 14:57:25+00:00,530.0,0.02,0.0,0.05,0.0,0.0,1.0,35,0.4101621484375,False,REGULAR,USD,2024-11-01
47,MSFT241101C00535000,2024-10-10 19:48:31+00:00,535.0,0.02,0.0,0.04,0.0,0.0,1.0,1,0.414068359375,False,REGULAR,USD,2024-11-01
48,MSFT241101C00540000,2024-10-14 19:45:59+00:00,540.0,0.02,0.0,0.04,0.0,0.0,2.0,100,0.42969320312500003,False,REGULAR,USD,2024-11-01
49,MSFT241101C00550000,2024-09-23 19:58:33+00:00,550.0,0.06,0.0,0.03,0.0,0.0,1.0,2,0.445318046875,False,REGULAR,USD,2024-11-01
50,MSFT241101C00560000,2024-09-20 14:50:06+00:00,560.0,0.18,0.0,0.04,0.0,0.0,1.0,4,0.48242705078125003,False,REGULAR,USD,2024-11-01
0,MSFT241108C00300000,2024-10-11 16:53:15+00:00,300.0,115.13,119.5,120.85,0.0,0.0,,3,0.7839377075195313,True,REGULAR,USD,2024-11-08
1,MSFT241108C00335000,2024-10-11 15:31:56+00:00,335.0,82.19,84.75,86.05,0.0,0.0,,1,0.5824016369628906,True,REGULAR,USD,2024-11-08
2,MSFT241108C00340000,2024-10-09 14:47:38+00:00,340.0,79.42,79.85,81.15,0.0,0.0,,1,0.5589643713378907,True,REGULAR,USD,2024-11-08
3,MSFT241108C00345000,2024-10-01 14:36:51+00:00,345.0,79.37,74.95,76.35,0.0,0.0,,1,0.5383346948242189,True,REGULAR,USD,2024-11-08
4,MSFT241108C00350000,2024-10-11 17:34:19+00:00,350.0,66.83,70.05,71.45,0.0,0.0,2.0,2,0.513554669189453,True,REGULAR,USD,2024-11-08
5,MSFT241108C00365000,2024-10-11 17:57:00+00:00,365.0,52.82,55.95,56.55,0.0,0.0,2.0,3,0.46143116699218756,True,REGULAR,USD,2024-11-08
6,MSFT241108C00370000,2024-10-15 14:03:13+00:00,370.0,51.19,51.25,52.0,0.98999786,1.9721073,3.0,3,0.44873598144531246,True,REGULAR,USD,2024-11-08
7,MSFT241108C00375000,2024-10-14 14:44:16+00:00,375.0,50.0,46.6,47.25,0.0,0.0,1.0,2,0.4248714739990235,True,REGULAR,USD,2024-11-08
8,MSFT241108C00380000,2024-10-15 15:22:03+00:00,380.0,40.47,42.1,42.85,-4.829998,-10.662248,3.0,5,0.4129087030029296,True,REGULAR,USD,2024-11-08
9,MSFT241108C00385000,2024-10-14 13:44:44+00:00,385.0,40.0,37.7,39.2,0.0,0.0,1.0,5,0.4226131958007812,True,REGULAR,USD,2024-11-08
10,MSFT241108C00390000,2024-10-14 17:17:25+00:00,390.0,31.97,33.45,35.2,-3.2800007,-9.304966,1.0,44,0.4144345666503906,True,REGULAR,USD,2024-11-08
11,MSFT241108C00395000,2024-10-14 14:48:54+00:00,395.0,30.01,29.35,31.0,-1.8400002,-5.7770805,1.0,9,0.3961852374267578,True,REGULAR,USD,2024-11-08
12,MSFT241108C00400000,2024-10-15 14:08:27+00:00,400.0,26.13,25.5,27.0,-1.1700001,-4.2857146,4.0,289,0.37995004821777345,True,REGULAR,USD,2024-11-08
13,MSFT241108C00405000,2024-10-14 14:19:43+00:00,405.0,24.92,22.15,22.5,0.0,0.0,3.0,59,0.3469303588867187,True,REGULAR,USD,2024-11-08
14,MSFT241108C00410000,2024-10-15 19:50:54+00:00,410.0,18.5,17.8,19.15,-1.2000008,-6.0913744,28.0,90,0.3388127642822265,True,REGULAR,USD,2024-11-08
15,MSFT241108C00415000,2024-10-15 19:52:01+00:00,415.0,15.5,15.8,16.1,-1.0499992,-6.3444066,369.0,211,0.3319158605957031,True,REGULAR,USD,2024-11-08
16,MSFT241108C00420000,2024-10-15 19:52:19+00:00,420.0,12.7,12.05,13.4,-1.0,-7.29927,772.0,1056,0.32688051055908207,False,REGULAR,USD,2024-11-08
17,MSFT241108C00425000,2024-10-15 19:58:38+00:00,425.0,10.5,10.65,11.95,-0.6199999,-5.5755386,119.0,683,0.34467208068847655,False,REGULAR,USD,2024-11-08
18,MSFT241108C00430000,2024-10-15 19:40:01+00:00,430.0,8.05,8.55,9.0,-0.9499998,-10.555553,63.0,371,0.3205024005126953,False,REGULAR,USD,2024-11-08
19,MSFT241108C00435000,2024-10-15 19:20:35+00:00,435.0,6.8,6.75,7.05,-0.5799999,-7.8590775,72.0,1294,0.3131172204589844,False,REGULAR,USD,2024-11-08
20,MSFT241108C00440000,2024-10-15 19:55:57+00:00,440.0,5.15,5.25,5.7,-0.9000001,-14.876034,153.0,2582,0.31439894592285156,False,REGULAR,USD,2024-11-08
21,MSFT241108C00445000,2024-10-15 19:43:18+00:00,445.0,4.05,3.0,4.25,-0.5899997,-12.715511,187.0,323,0.30597617858886716,False,REGULAR,USD,2024-11-08
22,MSFT241108C00450000,2024-10-15 19:46:52+00:00,450.0,3.15,3.05,3.3,-0.39999986,-11.267601,108.0,409,0.30560997131347656,False,REGULAR,USD,2024-11-08
23,MSFT241108C00455000,2024-10-15 19:48:17+00:00,455.0,2.34,2.1,2.47,-0.4000001,-14.598543,49.0,299,0.30286341674804684,False,REGULAR,USD,2024-11-08
24,MSFT241108C00460000,2024-10-15 19:33:09+00:00,460.0,1.66,1.71,1.87,-0.43999994,-20.952377,27.0,717,0.30274134765625,False,REGULAR,USD,2024-11-08
25,MSFT241108C00465000,2024-10-15 19:52:41+00:00,465.0,1.33,1.26,1.65,-0.13999999,-9.5238085,60.0,171,0.31592480957031244,False,REGULAR,USD,2024-11-08
26,MSFT241108C00470000,2024-10-15 13:56:11+00:00,470.0,0.96,0.93,2.44,-0.19999999,-17.241379,21.0,189,0.377386597290039,False,REGULAR,USD,2024-11-08
27,MSFT241108C00475000,2024-10-14 19:55:25+00:00,475.0,0.7,0.68,0.83,-0.13,-15.662651,5.0,288,0.3083565258789062,False,REGULAR,USD,2024-11-08
28,MSFT241108C00480000,2024-10-15 13:40:28+00:00,480.0,0.6,0.49,0.73,-0.01999998,-3.2258034,3.0,70,0.31958688232421867,False,REGULAR,USD,2024-11-08
29,MSFT241108C00485000,2024-10-15 19:53:46+00:00,485.0,0.42,0.4,0.68,-0.08000001,-16.000002,6.0,56,0.33399103515625,False,REGULAR,USD,2024-11-08
30,MSFT241108C00490000,2024-10-15 14:24:51+00:00,490.0,0.31,0.26,0.38,-0.099999994,-24.390242,3.0,25,0.3178779150390625,False,REGULAR,USD,2024-11-08
31,MSFT241108C00495000,2024-10-15 13:53:48+00:00,495.0,0.23,0.18,0.22,-0.040000007,-14.8148155,3.0,83,0.30762411132812495,False,REGULAR,USD,2024-11-08
32,MSFT241108C00500000,2024-10-15 19:20:02+00:00,500.0,0.17,0.13,0.44,-0.049999997,-22.72727,2.0,49,0.35986968261718744,False,REGULAR,USD,2024-11-08
33,MSFT241108C00510000,2024-10-14 14:52:32+00:00,510.0,0.13,0.07,0.12,0.0,0.0,41.0,42,0.32617861328125,False,REGULAR,USD,2024-11-08
34,MSFT241108C00515000,2024-10-11 16:32:48+00:00,515.0,0.1,0.04,0.15,0.0,0.0,11.0,13,0.3501041552734374,False,REGULAR,USD,2024-11-08
0,MSFT241115C00210000,2024-10-10 14:23:10+00:00,210.0,205.62,209.55,210.3,0.0,0.0,3.0,94,1.2478064953613281,True,REGULAR,USD,2024-11-15
1,MSFT241115C00220000,2024-10-10 14:25:35+00:00,220.0,195.85,197.85,201.85,0.0,0.0,6.0,7,1.1596721704101562,True,REGULAR,USD,2024-11-15
2,MSFT241115C00230000,2024-10-08 17:05:54+00:00,230.0,184.2,189.65,190.4,0.0,0.0,29.0,62,1.1162153564453123,True,REGULAR,USD,2024-11-15
3,MSFT241115C00240000,2024-10-09 16:56:14+00:00,240.0,179.4,179.7,180.45,0.0,0.0,2.0,124,1.0534715295410155,True,REGULAR,USD,2024-11-15
4,MSFT241115C00250000,2024-10-15 17:57:06+00:00,250.0,168.42,169.7,172.0,-0.18000793,-0.10676627,2.0,95,1.0767868426513674,True,REGULAR,USD,2024-11-15
5,MSFT241115C00260000,2024-10-09 17:04:50+00:00,260.0,159.3,158.45,161.25,0.0,0.0,13.0,39,0.8906260937499999,True,REGULAR,USD,2024-11-15
6,MSFT241115C00270000,2024-10-09 18:22:01+00:00,270.0,148.65,149.85,151.35,0.0,0.0,21.0,119,0.9150399121093751,True,REGULAR,USD,2024-11-15
7,MSFT241115C00280000,2024-10-14 18:53:32+00:00,280.0,141.62,138.2,140.7,0.0,0.0,1.0,144,0.7124052197265626,True,REGULAR,USD,2024-11-15
8,MSFT241115C00285000,2024-10-09 17:53:26+00:00,285.0,133.75,133.2,137.2,0.0,0.0,1.0,88,0.780275634765625,True,REGULAR,USD,2024-11-15
9,MSFT241115C00290000,2024-10-14 19:26:27+00:00,290.0,131.7,130.0,130.55,0.0,0.0,5.0,208,0.7580590600585939,True,REGULAR,USD,2024-11-15
10,MSFT241115C00295000,2024-10-08 14:41:32+00:00,295.0,120.85,125.05,125.7,0.0,0.0,3.0,73,0.7377955908203124,True,REGULAR,USD,2024-11-15
11,MSFT241115C00300000,2024-10-10 14:28:00+00:00,300.0,117.1,120.05,120.75,0.0,0.0,3.0,171,0.7104521142578125,True,REGULAR,USD,2024-11-15
12,MSFT241115C00305000,2024-10-14 19:44:17+00:00,305.0,117.22,115.1,115.65,0.0,0.0,1.0,215,0.6790803576660158,True,REGULAR,USD,2024-11-15
13,MSFT241115C00310000,2024-10-15 15:23:35+00:00,310.0,108.95,110.15,110.9,2.0499954,1.9176757,1.0,174,0.6626010302734376,True,REGULAR,USD,2024-11-15
14,MSFT241115C00315000,2024-10-14 14:09:55+00:00,315.0,108.55,105.15,105.85,0.0,0.0,1.0,120,0.631839619140625,True,REGULAR,USD,2024-11-15
15,MSFT241115C00320000,2024-10-09 16:08:47+00:00,320.0,101.45,100.25,101.0,0.0,0.0,11.0,182,0.6125527026367189,True,REGULAR,USD,2024-11-15
16,MSFT241115C00325000,2024-10-10 18:43:20+00:00,325.0,92.15,95.3,96.05,0.0,0.0,4.0,186,0.5875285388183593,True,REGULAR,USD,2024-11-15
17,MSFT241115C00330000,2024-10-14 13:56:31+00:00,330.0,93.6,90.35,91.15,-0.08000183,-0.085399054,1.0,230,0.5642133422851563,True,REGULAR,USD,2024-11-15
18,MSFT241115C00335000,2024-10-09 17:53:26+00:00,335.0,84.5,85.45,86.15,0.0,0.0,7.0,106,0.5389450402832032,True,REGULAR,USD,2024-11-15
19,MSFT241115C00340000,2024-10-14 19:37:46+00:00,340.0,82.6,80.55,81.25,0.0,0.0,1.0,182,0.5167284655761719,True,REGULAR,USD,2024-11-15
20,MSFT241115C00345000,2024-10-14 19:01:34+00:00,345.0,77.73,75.7,76.4,0.0,0.0,46.0,334,0.5156908782958984,True,REGULAR,USD,2024-11-15
21,MSFT241115C00350000,2024-10-15 16:21:18+00:00,350.0,70.22,69.2,71.5,-2.2799988,-3.144826,12.0,1149,0.4914601635742188,True,REGULAR,USD,2024-11-15
22,MSFT241115C00355000,2024-10-11 17:28:43+00:00,355.0,68.55,66.05,66.85,5.840004,9.312716,1.0,1202,0.47839877075195314,True,REGULAR,USD,2024-11-15
23,MSFT241115C00360000,2024-10-15 17:51:45+00:00,360.0,60.58,61.25,62.05,-2.329998,-3.7037005,2.0,615,0.45703667968750006,True,REGULAR,USD,2024-11-15
24,MSFT241115C00365000,2024-10-15 19:32:02+00:00,365.0,55.37,56.7,57.15,-4.080002,-6.862913,2.0,547,0.4309138940429688,True,REGULAR,USD,2024-11-15
25,MSFT241115C00370000,2024-10-15 19:11:13+00:00,370.0,50.45,52.05,53.2,-3.3999977,-6.3138304,17.0,488,0.43897045410156255,True,REGULAR,USD,2024-11-15
26,MSFT241115C00375000,2024-10-15 17:36:46+00:00,375.0,46.0,47.5,47.95,-3.25,-6.5989847,24.0,355,0.398443515625,True,REGULAR,USD,2024-11-15
27,MSFT241115C00380000,2024-10-15 17:11:34+00:00,380.0,42.1,43.05,43.5,-3.2000008,-7.064019,10.0,6867,0.3841614318847656,True,REGULAR,USD,2024-11-15
28,MSFT241115C00385000,2024-10-15 19:26:38+00:00,385.0,37.4,38.75,39.9,-3.0999985,-7.6543174,48.0,457,0.3917907501220703,True,REGULAR,USD,2024-11-15
29,MSFT241115C00390000,2024-10-15 16:48:37+00:00,390.0,34.1,34.55,35.75,-1.1800003,-3.3446722,27.0,503,0.37915659912109373,True,REGULAR,USD,2024-11-15
30,MSFT241115C00395000,2024-10-15 17:30:39+00:00,395.0,29.1,30.55,31.75,-2.8999996,-9.062499,50.0,903,0.367193828125,True,REGULAR,USD,2024-11-15
31,MSFT241115C00400000,2024-10-15 19:56:56+00:00,400.0,26.55,26.7,27.2,-0.75,-2.747253,951.0,1922,0.33899586791992187,True,REGULAR,USD,2024-11-15
32,MSFT241115C00405000,2024-10-15 19:58:17+00:00,405.0,22.95,22.0,24.3,-1.1499996,-4.7717824,571.0,35724,0.3453129434204102,True,REGULAR,USD,2024-11-15
33,MSFT241115C00410000,2024-10-15 19:54:41+00:00,410.0,19.89,19.95,20.2,-0.8299999,-4.005791,174.0,2030,0.3205329177856445,True,REGULAR,USD,2024-11-15
34,MSFT241115C00415000,2024-10-15 19:58:41+00:00,415.0,16.68,16.95,17.1,-0.7199993,-4.137927,741.0,5356,0.3128120477294921,True,REGULAR,USD,2024-11-15
35,MSFT241115C00420000,2024-10-15 19:59:52+00:00,420.0,14.12,14.15,14.5,-0.4499998,-3.0885367,952.0,4334,0.31021807952880853,False,REGULAR,USD,2024-11-15
36,MSFT241115C00425000,2024-10-15 19:59:49+00:00,425.0,11.67,11.7,11.9,-0.4300003,-3.5537214,1071.0,4242,0.3022225540161133,False,REGULAR,USD,2024-11-15
37,MSFT241115C00430000,2024-10-15 19:59:44+00:00,430.0,9.75,8.8,9.75,-0.21000004,-2.1084342,1965.0,9166,0.29798065307617183,False,REGULAR,USD,2024-11-15
38,MSFT241115C00435000,2024-10-15 19:59:33+00:00,435.0,7.61,6.75,7.9,-0.4199996,-5.2303815,593.0,4920,0.29456271850585936,False,REGULAR,USD,2024-11-15
39,MSFT241115C00440000,2024-10-15 19:59:59+00:00,440.0,6.25,5.5,6.25,-0.17999983,-2.7993753,1544.0,5369,0.2898020239257812,False,REGULAR,USD,2024-11-15
40,MSFT241115C00445000,2024-10-15 19:56:03+00:00,445.0,4.75,3.8,4.95,-0.32999992,-6.496062,560.0,5500,0.28766581481933584,False,REGULAR,USD,2024-11-15
41,MSFT241115C00450000,2024-10-15 19:58:49+00:00,450.0,3.9,3.75,3.9,-0.19999981,-4.878044,1012.0,7268,0.286567192993164,False,REGULAR,USD,2024-11-15
42,MSFT241115C00455000,2024-10-15 19:47:51+00:00,455.0,2.88,2.72,3.05,-0.22999978,-7.395491,643.0,3712,0.2859568475341796,False,REGULAR,USD,2024-11-15
43,MSFT241115C00460000,2024-10-15 19:59:57+00:00,460.0,2.25,2.23,2.32,-0.1500001,-6.250004,628.0,7369,0.28394270751953116,False,REGULAR,USD,2024-11-15
44,MSFT241115C00465000,2024-10-15 19:52:37+00:00,465.0,1.68,1.7,1.96,-0.18000007,-9.6774235,273.0,5044,0.2913889221191405,False,REGULAR,USD,2024-11-15
45,MSFT241115C00470000,2024-10-15 19:56:56+00:00,470.0,1.31,1.28,1.55,-0.16000009,-10.884358,145.0,3488,0.2934640966796874,False,REGULAR,USD,2024-11-15
46,MSFT241115C00475000,2024-10-15 19:04:18+00:00,475.0,0.99,0.97,1.22,-0.120000005,-10.810811,98.0,3424,0.2954172021484375,False,REGULAR,USD,2024-11-15
47,MSFT241115C00480000,2024-10-15 19:49:09+00:00,480.0,0.74,0.74,1.0,-0.089999974,-10.84337,192.0,2438,0.3002999658203125,False,REGULAR,USD,2024-11-15
48,MSFT241115C00485000,2024-10-15 17:47:53+00:00,485.0,0.58,0.56,0.64,-0.050000012,-7.9365096,63.0,1150,0.29053443847656246,False,REGULAR,USD,2024-11-15
49,MSFT241115C00490000,2024-10-15 19:30:57+00:00,490.0,0.43,0.43,0.51,-0.049999982,-10.416663,18.0,1557,0.2941965112304687,False,REGULAR,USD,2024-11-15
50,MSFT241115C00495000,2024-10-15 19:48:42+00:00,495.0,0.36,0.33,0.41,-0.029999971,-7.692301,13.0,2166,0.29834686035156244,False,REGULAR,USD,2024-11-15
51,MSFT241115C00500000,2024-10-15 19:28:29+00:00,500.0,0.27,0.25,0.34,-0.00999999,-3.5714252,45.0,2081,0.30371790039062496,False,REGULAR,USD,2024-11-15
52,MSFT241115C00505000,2024-10-15 14:32:47+00:00,505.0,0.2,0.2,0.24,-0.03999999,-16.666662,20.0,270,0.301764794921875,False,REGULAR,USD,2024-11-15
53,MSFT241115C00510000,2024-10-15 17:28:21+00:00,510.0,0.17,0.15,0.2,-0.010000005,-5.555558,89.0,21106,0.30713583496093744,False,REGULAR,USD,2024-11-15
54,MSFT241115C00515000,2024-10-14 13:42:00+00:00,515.0,0.16,0.12,0.16,0.0,0.0,1.0,394,0.31055376953124997,False,REGULAR,USD,2024-11-15
